c#type,bothCommentAndArchive,bothDisandKeyInMeta,divCount,externalLinks,forumFreqWordCount,hasBlogWordInMetaData,hasBlogWordInURL,hasCommentBox,hasFeed,hasForumWordInMetaData,hasForumWordInURL,hasMetaDis,hasMetaKeywords,hasPostsArchive,imgCount,imgToParaRatio,intLinkToExtLinkRatio,internalLinks,itemToListRatio,largeImgCount,listCount,listItemCount,orgFreqWordCount,paraCount,rowCount,rowToTableRatio,smallParaCount,tableCount,totLinks,wordCount,wordToParaRatio
Blogs,FALSE,FALSE,26,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0.14,1.09,12,4,7,2,8,1,1,1,0.25,5,4,23,206,206
Blogs,FALSE,FALSE,152,16,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77,0.59,24.94,399,3.94,71,17,67,1,42,0,0,81,0,415,3714,88.43
Blogs,TRUE,FALSE,287,150,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,74,0.15,1.62,243,5.3,39,20,106,1,6,4,2,113,2,393,1691,281.83
Blogs,TRUE,FALSE,270,107,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.56,2.38,255,4.95,39,22,109,1,22,4,2,97,2,362,1984,90.18
Blogs,TRUE,FALSE,283,123,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.46,2.16,266,5.83,39,18,105,1,18,4,2,88,2,389,1841,102.28
Blogs,TRUE,FALSE,278,167,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.26,1.34,224,5.33,39,21,112,1,10,4,2,103,2,391,1696,169.6
Blogs,TRUE,FALSE,282,200,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.28,0.99,198,5.32,39,19,101,1,11,4,2,107,2,398,1770,160.91
Blogs,TRUE,FALSE,282,148,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.56,1.65,244,5.24,39,21,110,1,22,4,2,101,2,392,2131,96.86
Blogs,TRUE,FALSE,300,170,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,68,0.31,1.46,249,5.09,36,22,112,1,11,4,2,100,2,419,1787,162.45
Blogs,TRUE,FALSE,298,131,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,71,0.18,2.19,287,5.39,38,18,97,2,7,4,2,116,2,418,1692,241.71
Blogs,TRUE,FALSE,166,137,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,66,0.05,1.61,221,4.67,64,9,42,1,3,0,0,111,0,358,2670,890
Blogs,TRUE,FALSE,284,131,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.28,2.03,266,5.32,39,22,117,1,11,4,2,105,2,397,1899,172.64
Blogs,TRUE,FALSE,290,158,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,70,0.29,1.63,258,5.24,38,21,110,1,11,4,2,107,2,416,1912,173.82
Blogs,TRUE,FALSE,296,146,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.38,1.86,271,5.38,39,21,113,1,15,4,2,113,2,417,2012,134.13
Blogs,TRUE,FALSE,291,140,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.26,1.91,267,5.26,39,23,121,1,10,4,2,114,2,407,1912,191.2
Blogs,TRUE,FALSE,303,141,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,71,0.29,2.04,287,5.45,38,20,109,1,11,4,2,119,2,428,1953,177.55
Blogs,TRUE,FALSE,295,145,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,74,0.18,1.68,244,6,39,14,84,1,7,4,2,108,2,389,1673,239
Blogs,TRUE,FALSE,284,133,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.15,1.92,255,5.63,39,19,107,1,6,4,2,104,2,388,1664,277.33
Blogs,TRUE,FALSE,289,143,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,74,0.54,1.74,249,5.11,39,19,97,1,21,4,2,104,2,392,2010,95.71
Blogs,TRUE,FALSE,285,152,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.13,1.49,226,5.41,39,17,92,1,5,4,2,116,2,378,1766,353.2
Blogs,TRUE,TRUE,64,75,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5,17.8,2.15,161,11.06,5,16,177,1,89,1,1,44,1,236,6300,70.79
Blogs,TRUE,FALSE,295,159,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,65,0.34,1.8,286,4.73,35,26,123,1,12,4,2,104,2,445,2002,166.83
Blogs,FALSE,TRUE,155,120,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,44,0.61,73,7.58,2,12,91,0,88,11,11,84,1,193,6336,72
Blogs,FALSE,FALSE,72,41,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22,2.89,1.49,61,7.25,9,8,58,1,26,0,0,29,0,102,1877,72.19
Blogs,FALSE,FALSE,57,23,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,9,207,7.71,1,7,54,0,9,36,4,88,9,230,1594,177.11
Blogs,FALSE,FALSE,31,94,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,1.75,0,0,13,4,5,65,1,7,0,0,26,0,94,836,119.43
Blogs,FALSE,FALSE,48,34,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,6,1,34,6.33,2,6,38,2,12,1,1,16,1,68,803,66.92
Blogs,FALSE,FALSE,16,35,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,6.71,3.29,115,17.75,7,4,71,0,47,1,1,30,1,150,3603,76.66
Blogs,FALSE,TRUE,141,16,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,0.94,6.56,105,5.4,16,5,27,0,15,0,0,20,0,121,1381,92.07
Blogs,FALSE,TRUE,32,10,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9,0,2.5,25,0,2,0,7,0,0,0,0,8,0,35,114,0
Blogs,TRUE,TRUE,251,102,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,117,4.31,1.7,173,5.69,13,16,91,1,56,65,2.32,88,28,275,5705,101.88
Blogs,FALSE,FALSE,74,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,0.43,17.67,212,10.5,23,6,63,0,10,0,0,58,0,224,1435,143.5
Blogs,TRUE,TRUE,29,67,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,11,3.5,2.78,186,17.08,10,12,205,1,35,0,0,55,0,253,3134,89.54
Blogs,FALSE,FALSE,46,33,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,1.17,1.42,47,6.6,6,5,33,0,7,0,0,28,0,80,941,134.43
Blogs,TRUE,FALSE,38,60,31,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,13,10.92,3.02,181,5.67,12,6,34,3,131,3,1,84,3,241,11336,86.53
Blogs,TRUE,FALSE,164,141,14,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,65,0.41,1.37,193,6,61,12,72,0,25,0,0,111,0,334,3388,135.52
Blogs,FALSE,TRUE,156,96,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,48,1.17,2.01,193,3.91,18,33,129,1,21,0,0,70,0,289,2731,130.05
Blogs,TRUE,TRUE,331,138,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,60,4.25,1.15,159,6.33,8,15,95,0,34,0,0,80,0,297,4052,119.18
Blogs,TRUE,FALSE,66,6,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.88,9.17,55,6,8,1,6,0,7,0,0,7,0,61,1044,149.14
Blogs,TRUE,FALSE,318,2225,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,68,0.43,0.97,2166,1.01,23,2101,2114,0,10,4,1.33,41,3,4391,9582,958.2
Blogs,FALSE,FALSE,62,16,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,23,0,1.81,29,5,18,5,25,0,0,0,0,16,0,45,305,0
Blogs,FALSE,FALSE,98,8,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4.5,9.63,77,2.68,2,25,67,1,9,0,0,35,0,85,955,106.11
Blogs,TRUE,FALSE,239,50,10,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,25,3.9,195,7.59,2,29,220,2,50,0,0,52,0,245,5217,104.34
Blogs,FALSE,FALSE,107,26,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0.5,0.96,25,4.29,6,7,30,0,3,0,0,7,0,51,300,100
Blogs,FALSE,FALSE,74,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,96,0.08,21.5,301,6.1,96,29,177,0,8,0,0,72,0,315,1271,158.88
Blogs,FALSE,TRUE,51,34,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,12,4,2.94,100,10.88,6,8,87,4,24,0,0,19,0,134,1950,81.25
Blogs,FALSE,TRUE,23,56,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,14,2.25,1.54,86,4,8,2,8,0,18,0,0,40,0,142,2342,130.11
Blogs,TRUE,FALSE,83,189,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,83,1.54,0.56,106,6.46,74,13,84,0,114,0,0,125,0,295,7732,67.82
Blogs,TRUE,FALSE,78,107,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,16,8.22,1.5,160,22,9,1,22,0,74,0,0,48,0,267,6132,82.86
Blogs,TRUE,FALSE,162,134,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,28,1.38,0.95,127,6.56,8,16,105,1,11,0,0,95,0,261,2244,204
Blogs,FALSE,FALSE,54,20,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,13,4,1.85,37,5.4,3,5,27,0,12,0,0,11,0,57,764,63.67
Blogs,TRUE,FALSE,373,186,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,61,2.67,0.74,138,10,21,6,60,0,56,17,1.31,89,13,324,4749,84.8
Blogs,FALSE,FALSE,106,133,14,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,24,5.77,1.33,177,7.5,13,16,120,0,75,0,0,91,0,310,6962,92.83
Blogs,FALSE,TRUE,230,108,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,35,2.73,0.62,67,5.38,22,8,43,1,60,0,0,46,0,175,6115,101.92
Blogs,FALSE,FALSE,123,356,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,71,1.5,0.47,166,11.47,16,17,195,3,24,7,7,190,1,522,3919,163.29
Blogs,FALSE,FALSE,138,19,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41,1.21,6.95,132,2.27,19,15,34,0,23,0,0,24,0,151,1215,52.83
Blogs,TRUE,TRUE,40,115,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,23,0.71,0.91,105,9.73,7,11,107,1,5,7,7,38,1,220,1320,264
Blogs,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0
Blogs,TRUE,FALSE,59,66,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,34,1.36,0.86,57,4.43,25,7,31,0,34,0,0,75,0,123,2805,82.5
Blogs,TRUE,TRUE,145,60,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,23,3.67,220,8.67,2,3,26,0,46,0,0,74,0,280,4195,91.2
Blogs,TRUE,FALSE,57,185,16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,11,23,0.42,78,46,3,4,184,1,69,0,0,46,0,263,6239,90.42
Blogs,TRUE,FALSE,157,138,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,87,0.78,3.09,427,3.19,65,37,118,0,51,0,0,177,0,565,5332,104.55
Blogs,TRUE,FALSE,100,101,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,20,4.11,0.89,90,9.07,18,14,127,0,74,0,0,46,0,191,6052,81.78
Blogs,FALSE,FALSE,79,94,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,20,5.17,0.64,60,10.83,12,6,65,2,62,0,0,27,0,154,4123,66.5
Blogs,TRUE,TRUE,193,262,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,200,0.5,0.29,77,11.04,4,25,276,0,2,0,0,19,0,339,555,277.5
Blogs,TRUE,FALSE,141,74,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,2.5,185,7.64,0,11,84,1,75,0,0,79,0,259,6804,90.72
Blogs,FALSE,FALSE,14,35,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,6,1,0.74,26,4.57,2,7,32,0,2,0,0,25,0,61,618,309
Blogs,FALSE,FALSE,118,31,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,7.86,2.61,81,4.29,7,7,30,1,55,7,7,24,1,112,7518,136.69
Blogs,TRUE,FALSE,52,35,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,19,3,2.57,90,7.17,10,6,43,0,30,2,2,11,1,125,2197,73.23
Blogs,FALSE,TRUE,70,40,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10,3.86,1,40,2.33,7,3,7,0,27,0,0,28,0,80,1839,68.11
Blogs,FALSE,FALSE,105,87,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,26,0.48,0.59,51,10.11,23,9,91,1,11,0,0,28,0,138,1202,109.27
Blogs,FALSE,FALSE,105,33,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31,0.11,3.36,111,8,28,2,16,0,3,0,0,70,0,144,1183,394.33
Blogs,TRUE,TRUE,149,55,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,36,0.67,8.05,443,7.13,15,32,228,0,10,0,0,38,0,498,2510,251
Blogs,TRUE,FALSE,111,106,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,30,3.8,1.94,206,4.33,25,9,39,4,95,0,0,83,0,312,9731,102.43
Blogs,FALSE,FALSE,305,81,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,0.2,0.79,64,12,5,1,12,0,1,2,1,25,2,145,520,520
Blogs,FALSE,FALSE,306,25,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22,20,4.2,105,7.75,1,4,31,7,20,0,0,32,0,130,1522,76.1
Blogs,FALSE,FALSE,70,145,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,13,3,1.17,169,11.38,9,16,182,1,27,7,7,78,1,314,3308,122.52
Blogs,TRUE,FALSE,60,49,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,13,4.67,3.1,152,11.11,9,9,100,0,42,0,0,52,0,201,3891,92.64
Blogs,FALSE,FALSE,170,188,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,63,0.17,0.72,135,11.44,59,16,183,0,10,6,1.5,22,4,323,1553,155.3
Blogs,FALSE,FALSE,90,3,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,0.5,11,33,3.38,2,8,27,0,1,0,0,5,0,36,201,201
Blogs,TRUE,FALSE,74,326,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,7.75,0.35,113,30.89,12,9,278,12,93,4,4,128,1,439,9504,102.19
Blogs,FALSE,FALSE,52,118,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21,2.89,1.01,119,10.87,9,15,163,0,26,7,7,139,1,237,3319,127.65
Blogs,FALSE,TRUE,196,76,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,56,3.19,3.28,249,6.89,31,18,124,0,99,0,0,106,0,325,10344,104.48
Blogs,TRUE,FALSE,457,314,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,106,4.4,0.66,207,1.93,20,117,226,0,88,0,0,30,0,521,7246,82.34
Blogs,FALSE,FALSE,20,8,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,10,80,5,2,1,5,0,26,0,0,29,0,88,1940,74.62
Blogs,TRUE,FALSE,88,131,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,23,0.65,0.73,96,10.07,17,15,151,0,11,15,7.5,57,2,227,1677,152.45
Blogs,FALSE,FALSE,123,56,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,15,7.1,5.46,306,10.21,10,14,143,0,71,0,0,31,0,362,6621,93.25
Blogs,TRUE,FALSE,112,105,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,13,10.89,2.37,249,6.39,9,36,230,2,98,0,0,156,0,354,8628,88.04
Blogs,FALSE,TRUE,66,27,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9,1.89,1.33,36,4.2,9,10,42,0,17,0,0,31,0,63,1805,106.18
Blogs,TRUE,FALSE,58,54,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,10,5.43,2.02,109,5.17,7,6,31,0,38,0,0,41,0,163,3396,89.37
Blogs,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2.5,5,0,0,0,0,0,0,1,1,0,1,7,31,0
Blogs,TRUE,TRUE,101,47,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,16,1.36,3.43,161,8.44,14,9,76,0,19,0,0,83,0,208,2265,119.21
Blogs,FALSE,TRUE,96,125,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,12,3.1,0.92,115,14.86,10,7,104,1,31,0,0,40,0,240,2388,77.03
Blogs,TRUE,FALSE,117,163,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,23,1.83,1.07,174,7.16,18,25,179,1,33,0,0,61,0,337,3486,105.64
Blogs,TRUE,TRUE,59,40,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,11,1.38,55,6.5,2,8,52,0,22,0,0,14,0,95,2055,93.41
Blogs,TRUE,FALSE,84,142,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,37,2.44,1.07,152,6.83,25,24,164,0,61,7,7,104,1,294,4515,74.02
Blogs,TRUE,FALSE,444,109,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,65,1.27,0.91,99,6,15,7,42,0,19,7,1.4,81,5,208,2362,124.32
Blogs,TRUE,FALSE,96,96,20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,20,5.82,2.59,249,3.85,17,39,150,0,99,0,0,180,0,345,6784,68.53
Blogs,FALSE,FALSE,20,13,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0.92,12,4.33,1,3,13,0,3,0,0,2,0,25,211,70.33
Blogs,TRUE,FALSE,161,123,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,18,5.5,1.01,124,3.5,12,46,161,1,66,1,1,39,1,247,6205,94.02
Blogs,TRUE,TRUE,35,18,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,8,4,2.94,53,5.71,1,7,40,0,4,0,0,18,0,71,614,153.5
Blogs,TRUE,FALSE,233,144,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,55,3.41,0.88,127,1.05,17,64,67,1,58,1,1,31,1,271,4391,75.71
Blogs,FALSE,FALSE,77,47,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,2.6,3.13,147,3.95,5,19,75,0,13,0,0,59,0,194,1761,135.46
Blogs,FALSE,FALSE,78,16,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,4,64,4.2,6,5,21,0,0,0,0,25,0,80,530,0
Blogs,FALSE,TRUE,129,120,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,44,1.8,1.43,172,9.56,35,16,153,0,63,10,2.5,99,4,292,6165,97.86
Blogs,TRUE,FALSE,123,77,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,34,3.41,1.6,123,7.05,22,19,134,0,75,1,0.5,176,2,200,7044,93.92
Blogs,TRUE,FALSE,100,82,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,26,1.89,3,246,5.81,18,21,122,0,34,5,1.67,59,3,328,5614,165.12
Blogs,FALSE,FALSE,41,6,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,11,0,4.17,25,2,9,1,2,0,0,0,0,9,0,31,115,0
Blogs,TRUE,FALSE,56,82,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,34,0.23,0.35,29,3.71,31,7,26,0,7,0,0,50,0,111,1191,170.14
Blogs,TRUE,FALSE,168,66,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,19,0.71,1.95,129,9.22,17,9,83,0,12,7,7,28,1,195,2320,193.33
Blogs,FALSE,FALSE,367,51,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,18,79,4.51,230,2.39,1,96,229,0,79,9,4.5,46,2,281,5774,73.09
Blogs,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0.25,1,0,0,0,0,0,0,1,1,0,1,5,11,0
Blogs,FALSE,FALSE,58,78,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,17,0.33,0.42,33,2.96,12,25,74,0,4,0,0,20,0,111,703,175.75
Blogs,FALSE,FALSE,38,78,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,1,1.27,99,9.45,5,11,104,0,5,0,0,41,0,177,1114,222.8
Blogs,TRUE,FALSE,180,72,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,17,8,2.08,150,9.05,5,20,181,1,40,5,5,31,1,222,4886,122.15
Blogs,FALSE,FALSE,86,23,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1.86,3.48,80,5.44,7,18,98,0,13,15,7.5,97,2,103,1823,140.23
Blogs,FALSE,FALSE,49,37,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2.75,3.89,144,3,8,6,18,0,22,0,0,39,0,181,1727,78.5
Blogs,FALSE,FALSE,48,57,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,5,1.02,58,3.73,3,15,56,0,15,0,0,45,0,115,1511,100.73
Blogs,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20,0
Blogs,FALSE,FALSE,123,27,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,57,0.5,5.56,150,4,20,1,4,0,10,0,0,11,0,177,1128,112.8
Blogs,TRUE,FALSE,105,38,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,34,0.43,2.89,110,5.88,30,8,47,0,13,1,1,30,1,148,1275,98.08
Blogs,FALSE,FALSE,162,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,70,0.29,1.72,62,6.67,41,6,40,0,12,0,0,15,0,98,1209,100.75
Blogs,FALSE,FALSE,29,261,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,41,0.81,0.29,75,3.75,36,56,210,0,29,0,0,271,0,336,5068,174.76
Blogs,TRUE,FALSE,358,141,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,64,3.31,1.01,142,1.22,13,50,61,0,43,8,1.6,35,5,283,4020,93.49
Blogs,FALSE,FALSE,58,23,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,1.48,34,5,4,5,25,0,4,0,0,16,0,57,502,125.5
Blogs,FALSE,TRUE,305,164,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,47,3.26,1.18,193,3.65,42,46,168,6,137,0,0,144,0,357,9207,67.2
Blogs,FALSE,TRUE,67,10,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6,8,1.3,13,2,1,2,4,0,8,3,1,6,3,23,464,58
